"B","j","proj_lambda","proj_cv_lambda","delta_lambda","psi_proj","psi_proj_cv","psi_delta","se_proj","se_proj_cv","se_delta","lower_proj","upper_proj","lower_proj_cv","upper_proj_cv","lower_delta","upper_delta"
4,19,0.0548635424183972,0.0548635424183972,0.0548635424183972,1.46512304584304,1.4650950201391,1.46509221897021,0.116611273375975,0.116611136530485,0.116493115496439,1.23656495002613,1.69368114165995,1.23653719253935,1.69365284773885,1.23676571259719,1.69341872534323
4,20,0.0523699097424821,0.0523699097424821,0.0523699097424821,1.46512324429646,1.4650871865087,1.46509222994963,0.116611273479684,0.116611097270863,0.116499777828911,1.23656514827628,1.69368134031664,1.23652943585781,1.69364493715959,1.23675266540497,1.6934317944943
4,21,0.0499896165202058,0.0499896165202058,0.0499896165202058,1.46512320006857,1.46508479134295,1.46509223236059,0.116611273383158,0.116611087462003,0.116502544648356,1.23656510423758,1.69368129589956,1.23652705991742,1.69364252276847,1.23674724484981,1.69343721987137
4,22,0.0477175112984794,0.0477175112984794,0.0477175112984794,1.46512518548655,1.4650948689769,1.46509223381667,0.116611280455336,0.116611137165335,0.116497619285904,1.23656707579409,1.69368329517901,1.23653704013284,1.69365269782095,1.2367569000163,1.69342756761704
4,23,0.0455486767657072,0.0455486767657072,0.0455486767657072,1.4651252684948,1.4650948689769,1.46509228209276,0.116611280205612,0.116611137165335,0.116402262871671,1.2365671592918,1.6936833776978,1.23653704013284,1.69365269782095,1.23694384686428,1.69324071732123
4,24,0.0434784191096945,0.0434784191096945,0.0434784191096945,1.46512597612781,1.46507643569722,1.46509228204821,0.116611321996801,0.116611084030096,0.116402483669304,1.23656778501408,1.69368416724154,1.23651871099823,1.6936341603962,1.23694341405637,1.69324115004004
4,25,0.0415022578592553,0.0415022578592553,0.0415022578592553,1.46512634789016,1.4650871865087,1.46509228212899,0.116611320506956,0.116611097270863,0.11640251267807,1.23656815969653,1.6936845360838,1.23652943585781,1.69364493715959,1.23694335727997,1.69324120697801
4,26,0.0396159161875336,0.0396159161875336,0.0396159161875336,1.46512606040216,1.46508479134295,1.46509231310368,0.116611321310969,0.116611087462003,0.116423336419896,1.23656787063266,1.69368425017166,1.23652705991742,1.69364252276847,1.23690257372069,1.69328205248668
4,27,0.0378153116560548,0.0378153116560548,0.0378153116560548,1.4651260285292,1.46509648604494,1.46509231380596,0.116611316087941,0.116611152194085,0.116425134339583,1.23656784899683,1.69368420806156,1.23653862774454,1.69365434434535,1.23689905050038,1.69328557711154
4,28,0.0360965473794733,0.0360965473794733,0.0360965473794733,1.465126638561,1.46509949943445,1.46509236308422,0.116611345326742,0.116611182218225,0.116372648602398,1.23656840172058,1.69368487540141,1.23654158228673,1.69365741658217,1.23700197182352,1.69318275434492
4,29,0.0344559035918971,0.0344559035918971,0.0344559035918971,1.46512429038516,1.46508479134295,1.46509236861365,0.116611330110716,0.116611087462003,0.116368251003171,1.23656608336816,1.69368249740216,1.23652705991742,1.69364252276847,1.23701059664744,1.69317414057986
4,30,0.0328898295965343,0.0328898295965343,0.0328898295965343,1.46512919149587,1.46508479134295,1.46509236930935,0.116611504168196,0.116611087462003,0.116369072323455,1.23657064332621,1.69368773966554,1.23652705991742,1.69364252276847,1.23700898755538,1.69317575106332
4,31,0.0313949360812425,0.0313949360812425,0.0313949360812425,1.46513024613675,1.46508219389133,1.46509236975027,0.116611587491149,0.116611079810995,0.116367288288487,1.2365715346541,1.69368895761941,1.23652447746178,1.69363991032088,1.23701248470484,1.69317225479571
4,32,0.029967987783347,0.029967987783347,0.029967987783347,1.46512933129337,1.4650980593711,1.46509238239846,0.116611540532964,0.116611167880763,0.116384298092544,1.23657071184876,1.69368795073798,1.2365401703248,1.69365594841739,1.23697915813708,1.69320560665985
4,33,0.0286058964878545,0.0286058964878545,0.0286058964878545,1.46513092108634,1.46509486017936,1.46509241938482,0.116611561722977,0.116611137115634,0.116407122198523,1.2365722601093,1.69368958206337,1.23653703143271,1.693652688926,1.23693445987572,1.69325037889393
4,34,0.0273057143439097,0.0273057143439097,0.0273057143439097,1.46513012412817,1.46508479134295,1.46509243411652,0.116611400604417,0.116611087462003,0.116366547904832,1.23657177894351,1.69368846931283,1.23652705991742,1.69364252276847,1.23701400022305,1.69317086800999
4,35,0.0260646274850279,0.0260646274850279,0.0260646274850279,1.46513141804531,1.46509486017936,1.46509243483957,0.116611442837949,0.116611137115634,0.116363508073846,1.23657299008293,1.69368984600769,1.23653703143271,1.693652688926,1.23701995901484,1.69316491066431
4,36,0.024879949939299,0.024879949939299,0.024879949939299,1.46513320936371,1.4650871050712,1.46509244218496,0.116611441646554,0.116611097634672,0.116413123871615,1.23657478373646,1.69369163499095,1.23652935370724,1.69364485643515,1.23692271939659,1.69326216497332
5,1,0.205120375478193,0.205120375478193,0.205120375478193,1.28812681595038,1.28811880939958,1.28810166127849,0.125985739656957,0.125985871799264,0.125695093204521,1.04119476622274,1.53505886567801,1.04118650067302,1.53505111812614,1.04173927859763,1.53446404395935
5,2,0.195797337842605,0.195797337842605,0.195797337842605,1.28812750848388,1.28811740353073,1.28810166553797,0.125985743004106,0.125985892472225,0.125633948861037,1.04119545219583,1.53505956477192,1.04118505428517,1.53504975277629,1.04185912577034,1.5343442053056
5,3,0.186898046656155,0.186898046656155,0.186898046656155,1.28812468238579,1.28811001635266,1.28810168393006,0.125985799944648,0.125985987190373,0.125711948774357,1.04119251449428,1.5350568502773,1.04117748145953,1.53504255124579,1.04170626433232,1.5344971035278
5,4,0.178403241988744,0.178403241988744,0.178403241988744,1.28812474803898,1.28811644399908,1.28810168262843,0.125985796531157,0.12598591527161,0.125714660509274,1.04119258683791,1.53505690924004,1.04118405006673,1.53504883793144,1.04170094803025,1.5345024172266
5,5,0.170294539303823,0.170294539303823,0.170294539303823,1.2881254714157,1.28811723325266,1.28810168269055,0.125985764727828,0.125985882303561,0.125712171364966,1.04119337254916,1.53505757028224,1.04118490393768,1.53504956256764,1.04170582681522,1.53449753856589
5,6,0.162554389670403,0.162554389670403,0.162554389670403,1.28812387659408,1.2881189653325,1.28810169314593,0.125985782988227,0.125985859435058,0.125639814659131,1.04119174193715,1.535056011251,1.04118668083979,1.53505124982522,1.04184765641403,1.53435572987783
5,7,0.155166041783489,0.155166041783489,0.155166041783489,1.2881238784511,1.2881189653325,1.28810169277569,0.125985782730994,0.125985859435058,0.1256400483863,1.04119174429835,1.53505601260385,1.04118668083979,1.53505124982522,1.04184719793854,1.53435618761284
5,8,0.148113505710755,0.148113505710755,0.148113505710755,1.28812390823991,1.28811578946117,1.28810173476857,0.125985782163459,0.125985899398394,0.125575846807532,1.04119177519953,1.53505604128029,1.04118342664032,1.53504815228202,1.04197307502581,1.53423039451133
5,9,0.141381518286975,0.141381518286975,0.141381518286975,1.28812315431473,1.28811232630998,1.2881017463009,0.125985733421796,0.125985940800342,0.125612682534497,1.04119111680801,1.53505519182145,1.04117988234131,1.53504477027865,1.04190088853328,1.53430260406851
5,10,0.134955510081339,0.134955510081339,0.134955510081339,1.28812326274255,1.28811691003143,1.28810175081998,0.12598573481103,0.12598587977261,0.125655198647809,1.04119122251293,1.53505530297217,1.04118458567712,1.53504923438575,1.04181756147027,1.53438594016969
5,11,0.128821573866153,0.128821573866153,0.128821573866153,1.28812389826498,1.28810290199911,1.28810175038578,0.125985728067708,0.125986026282034,0.125620408654854,1.04119187125227,1.53505592527768,1.04117029048633,1.5350355135119,1.04188574942226,1.53431775134929
5,12,0.122966434518685,0.122966434518685,0.122966434518685,1.28812462660248,1.28811776391245,1.28810175202265,0.125985673531286,0.125985855596642,0.125641699727177,1.04119270648116,1.5350565467238,1.04118548694303,1.53505004088186,1.04184402055738,1.53435948348791
5,13,0.117377420291019,0.117377420291019,0.117377420291019,1.28812537232941,1.28811705655914,1.28810175220537,0.125985750486025,0.125985924200763,0.125640842297495,1.04119330137681,1.53505744328202,1.04118464512565,1.53504946799264,1.04184570130228,1.53435780310846
5,14,0.112042435385739,0.112042435385739,0.112042435385739,1.28812653194265,1.28810507111484,1.28810176244439,0.125985733909794,0.125986023433104,0.1255736584749,1.04119449347945,1.53505857040585,1.04117246518596,1.53503767704373,1.04197739183358,1.53422613305519
5,15,0.106949933778091,0.106949933778091,0.106949933778091,1.28812839265751,1.28810060624433,1.28810176237861,0.12598578875423,0.125986031087737,0.125554764024158,1.04119624669922,1.5350605386158,1.04116798531236,1.53503322717629,1.04201442489126,1.53418909986596
5,16,0.102088894227962,0.102088894227962,0.102088894227962,1.28812980035456,1.28809515710442,1.28810176242723,0.125985798677908,0.125986037487109,0.1255442335571,1.04119763494586,1.53506196576326,1.04116252362969,1.53502779057915,1.04203506465532,1.53416846019915
5,17,0.0974487964276143,0.0974487964276143,0.0974487964276143,1.28812967077319,1.28809806003598,1.28810183129847,0.125985796219634,0.125986034434985,0.125587751170617,1.0411975101827,1.53506183136367,1.04116543254341,1.53503068752855,1.04194983900406,1.53425382359288
5,18,0.0930195982335325,0.0930195982335325,0.0930195982335325,1.2881276914074,1.28810060624433,1.28810197301527,0.125985806929193,0.125986031087737,0.125352865803992,1.04119550982618,1.53505987298862,1.04116798531236,1.53503322717629,1.04241035603945,1.5337935899911
5,19,0.0887917139331223,0.0887917139331223,0.0887917139331223,1.28812772470535,1.28810060624433,1.28810200416053,0.125985745384914,0.125986031087737,0.125440327801443,1.04119566375092,1.53505978565979,1.04116798531236,1.53503322717629,1.0422389616697,1.53396504665136
5,20,0.084755993499221,0.084755993499221,0.084755993499221,1.28812469233686,1.28809806003598,1.2881028146208,0.125985695248042,0.125986034434985,0.125223383913177,1.0411927296507,1.53505665502302,1.04116543254341,1.53503068752855,1.04266498215097,1.53354064709063
5,21,0.0809037027875218,0.0809037027875218,0.0809037027875218,1.28812426761195,1.28809806003598,1.28810281905479,0.125985703019993,0.125986034434985,0.125181652719517,1.04119228969276,1.53505624553113,1.04116543254341,1.53503068752855,1.04274677972453,1.53345885838504
5,22,0.0772265046340567,0.0772265046340567,0.0772265046340567,1.28812248896808,1.28810289362355,1.28810281905304,0.125985673768879,0.125985990857241,0.125182218810967,1.04119056838108,1.53505440955508,1.04117035154335,1.53503543570374,1.04274567018355,1.53345996792254
5,23,0.0737164408118268,0.0737164408118268,0.0737164408118268,1.288121581429,1.28810289362355,1.28810282321998,0.125985659439916,0.125985990857241,0.125198973763909,1.04118968892677,1.53505347393124,1.04117035154335,1.53503543570374,1.04271283464272,1.53349281179724
5,24,0.0703659148075327,0.0703659148075327,0.0703659148075327,1.28812008145681,1.28810289362355,1.28810282680524,0.125985626933932,0.125985990857241,0.125191242441241,1.0411882526663,1.53505191024732,1.04117035154335,1.53503543570374,1.0427279916204,1.53347766199007
5,25,0.0671676753811284,0.0671676753811284,0.0671676753811284,1.2881202196446,1.28810058857279,1.28810281766166,0.125985740848525,0.125986005218327,0.12519796850163,1.04118816758149,1.53505227170771,1.04116801834487,1.53503315880071,1.04271479939847,1.53349083592486
5,26,0.0641148008726192,0.0641148008726192,0.0641148008726192,1.28812029371435,1.28810058857279,1.28810282228294,0.12598572344062,0.125986005218327,0.125238690561795,1.04118827577074,1.53505231165797,1.04116801834487,1.53503315880071,1.04263498878182,1.53357065578406
5,27,0.0612006842221395,0.0612006842221395,0.0612006842221395,1.28811652422131,1.28810289362355,1.28810285361252,0.125985758647543,0.125985990857241,0.125256159157801,1.04118443727213,1.5350486111705,1.04117035154335,1.53503543570374,1.04260078166323,1.53360492556181
5,28,0.0584190186708915,0.0584190186708915,0.0584190186708915,1.28811672203959,1.28810289362355,1.28810285254205,0.125985754027305,0.125985990857241,0.125263690033271,1.04118464414608,1.53504879993311,1.04117035154335,1.53503543570374,1.04258602007684,1.53361968500726
5,29,0.0557637841119984,0.0557637841119984,0.0557637841119984,1.2881159129737,1.28810289362355,1.28810287762349,0.125985774761851,0.125985990857241,0.125198092848563,1.04118379444047,1.53504803150693,1.04117035154335,1.53503543570374,1.0427146156403,1.53349113960667
5,30,0.0532292340617317,0.0532292340617317,0.0532292340617317,1.28811155702515,1.28810289362355,1.28810288020145,0.125985794094143,0.125985990857241,0.125220829340344,1.04117940060063,1.53504371344967,1.04117035154335,1.53503543570374,1.04267005469438,1.53353570570852
5,31,0.0508098832229176,0.0508098832229176,0.0508098832229176,1.28831616981789,1.28810546535803,1.28810287805546,0.12599204655786,0.125986068582006,0.125221326315771,1.04137175856449,1.5352605810713,1.04117277093729,1.53503815977876,1.04266907847655,1.53353667763437
5,32,0.048500495613604,0.048500495613604,0.048500495613604,1.28831696313788,1.28810543793946,1.28810293059831,0.125992072653131,0.125986058829927,0.125297156024423,1.04137250073774,1.53526142553802,1.0411727626328,1.53503811324611,1.04252050479044,1.53368535640618
5,33,0.0462960732352997,0.0462960732352997,0.0462960732352997,1.28831774973835,1.28810543793946,1.28810293189,0.125992067460029,0.125986058829927,0.125292517373885,1.04137329751669,1.53526220196,1.0411727626328,1.53503811324611,1.04252959783718,1.53367626594281
6,1,0.16492666920653,0.16492666920653,0.16492666920653,1.44803875281454,1.44804234077109,1.44806382535444,0.119677244618544,0.119677252063491,0.118425484200368,1.2134713533622,1.68260615226689,1.21347492672665,1.68260975481553,1.21594987632172,1.68017777438716
6,2,0.15743049755347,0.15743049755347,0.15743049755347,1.44803948431939,1.44804324557053,1.44806382505982,0.119677266124387,0.119677263711795,0.118419446322328,1.21347204271559,1.68260692592319,1.21347580869541,1.68261068244564,1.21596171026805,1.68016593985158
6,3,0.150275038471169,0.150275038471169,0.150275038471169,1.44803948415439,1.44804493162907,1.44806381755245,0.119677267154072,0.119677263720607,0.118424331515163,1.21347204053241,1.68260692777637,1.21347749473668,1.68261236852146,1.21595212778273,1.68017550732217
6,4,0.143444806047452,0.143444806047452,0.143444806047452,1.44804010128894,1.44803973060102,1.44806335748957,0.119677035671471,0.119677052766915,0.118771879716955,1.21347311137286,1.68260709120503,1.21347270717786,1.68260675402417,1.21527047324433,1.6808562417348
6,5,0.136925018228752,0.136925018228752,0.136925018228752,1.44804304945156,1.44804255196679,1.44806334738288,0.119676969358886,0.119676984345962,0.118832172481209,1.21347618950814,1.68260990939498,1.2134756626487,1.68260944128488,1.21515228931971,1.68097440544604
6,6,0.130701564828648,0.130701564828648,0.130701564828648,1.44804364438438,1.44804265049823,1.44806331226716,0.11967697535178,0.119676989154567,0.118782876037536,1.21347677269489,1.68261051607386,1.21347575175528,1.68260954924118,1.21524887523359,1.68087774930073
6,7,0.124760976990473,0.124760976990473,0.124760976990473,1.44804386698733,1.44804326359885,1.44806330379372,0.119676964757191,0.119676967438559,0.118810548660553,1.21347701606323,1.68261071791142,1.21347640741927,1.68261011977843,1.21519462841904,1.68093197916841
6,8,0.119090398037879,0.119090398037879,0.119090398037879,1.44804030602708,1.44804030938488,1.44806329053774,0.119676964800775,0.119676996506453,0.118879070335214,1.21347345501756,1.6826071570366,1.21347339623223,1.68260722253752,1.21506031268073,1.68106626839476
6,9,0.1136775556503,0.1136775556503,0.1136775556503,1.44803831361291,1.44805589162953,1.44806324803182,0.119676914976513,0.119677158690615,0.11884627505735,1.21347156025895,1.68260506696688,1.21348866059592,1.68262312266313,1.21512454891942,1.68100194714423
6,10,0.108510735303084,0.108510735303084,0.108510735303084,1.44804030819081,1.44805589162953,1.44806324785198,0.119676928717068,0.119677158690615,0.118852782397498,1.21347352790535,1.68260708847626,1.21348866059592,1.68262312266313,1.21511179435288,1.68101470135107
6,11,0.1035787549148,0.1035787549148,0.1035787549148,1.44803814568575,1.44805220661361,1.44806324784925,0.119676906827479,0.11967713115483,0.118853581534552,1.21347140830389,1.68260488306761,1.21348502955015,1.68261938367708,1.21511022804153,1.68101626765697
6,12,0.0988709406468764,0.0988709406468764,0.0988709406468764,1.44803838031898,1.44805399338898,1.44806324781822,0.119676908512057,0.119677145195012,0.118854590288295,1.21347163963534,1.68260512100261,1.21348678880675,1.6826211979712,1.21510825085316,1.68101824478328
6,13,0.0943771038031797,0.0943771038031797,0.0943771038031797,1.44803883720655,1.44805589162953,1.44806324654864,0.119676905761856,0.119677158690615,0.118867443781346,1.21347210191331,1.68260557249978,1.21348866059592,1.68262312266313,1.2150830567372,1.68104343636008
6,14,0.0900875187795389,0.0900875187795389,0.0900875187795389,1.44803909457766,1.44804491159774,1.44806324677128,0.119676907201652,0.119677055160059,0.118867936371459,1.21347235646242,1.6826058326929,1.21347788348402,1.68261193971146,1.21508209148322,1.68104440205934
6,15,0.0859929020155028,0.0859929020155028,0.0859929020155028,1.44803931868526,1.44805589162953,1.44806324621741,0.119676911253264,0.119677158690615,0.118867866832707,1.21347257262886,1.68260606474166,1.21348866059592,1.68262312266313,1.2150822272253,1.68104426520951
6,16,0.0820843919027705,0.0820843919027705,0.0820843919027705,1.44803787423419,1.44805589162953,1.44806320779385,0.119676923458915,0.119677158690615,0.118920963162262,1.21347110425472,1.68260464421367,1.21348866059592,1.68262312266313,1.21497811999582,1.68114829559188
6,17,0.0783535296068148,0.0783535296068148,0.0783535296068148,1.44803876311542,1.44806002096846,1.44806283253298,0.119676909339423,0.119677179841104,0.11914898695508,1.21347202081015,1.68260550542069,1.21349274847989,1.68262729345702,1.21453081810102,1.68159484696493
6,18,0.0747922407601924,0.0747922407601924,0.0747922407601924,1.4480373484824,1.44806814802922,1.44806241573787,0.119676860475007,0.119677209368848,0.119429887002246,1.21347070195139,1.68260399501341,1.21350081766628,1.68263547839216,1.21397983721347,1.68214499426227
6,19,0.071392817987922,0.071392817987922,0.071392817987922,1.44803597632643,1.44805589162953,1.44806239209215,0.119676866806428,0.119677158690615,0.119476977855396,1.21346931738584,1.68260263526703,1.21348866059592,1.68262312266313,1.21388751549557,1.68223726868872
6,20,0.0681479042271101,0.0681479042271101,0.0681479042271101,1.44803609812751,1.44806002096846,1.44806228083104,0.119676865929522,0.119677179841104,0.119320310441856,1.21346944090565,1.68260275534938,1.21349274847989,1.68262729345702,1.214194472365,1.68193008929707
6,21,0.0650504768047264,0.0650504768047264,0.0650504768047264,1.44803762442412,1.44806749658678,1.44806227439585,0.119676834817934,0.11967718627901,0.119240927017948,1.21347102818097,1.68260422066727,1.21350021147992,1.68263478169364,1.21435005744067,1.68177449135103
6,22,0.062093832239068,0.062093832239068,0.062093832239068,1.44803554215469,1.44806438240885,1.4480621021094,0.119676950680622,0.119677174715085,0.119271231784714,1.21346871882067,1.6826023654887,1.21349711996728,1.68263164485041,1.21429048781136,1.68183371640744
6,23,0.0592715717320212,0.0592715717320212,0.0592715717320212,1.44803510837706,1.44805902198205,1.44806198561867,0.119676928056657,0.119677153114697,0.119315630652627,1.21346832938601,1.68260188736811,1.21349180187725,1.68262624208686,1.21420334953952,1.68192062169782
6,24,0.0565775873207221,0.0565775873207221,0.0565775873207221,1.44803550302896,1.44806438240885,1.44806194764548,0.119676977797602,0.119677174715085,0.119341055387764,1.21346862654566,1.68260237951226,1.21349711996728,1.68263164485041,1.21415347908546,1.6819704162055
6,25,0.0540060486586454,0.0540060486586454,0.0540060486586454,1.44803409202677,1.44806744883125,1.44806194557391,0.11967699404849,0.119677187058382,0.119347867487486,1.21346718369173,1.68260100036181,1.21350016219682,1.68263473546568,1.21414012529844,1.68198376584939
6,26,0.0515513903975139,0.0515513903975139,0.0515513903975139,1.44803653886635,1.44806438240885,1.44806186254693,0.119676975981712,0.119677174715085,0.119323579173022,1.21346966594219,1.6826034117905,1.21349711996728,1.68263164485041,1.21418764736781,1.68193607772605
6,27,0.0492083001427186,0.0492083001427186,0.0492083001427186,1.44803691983718,1.44805902198205,1.44806186255559,0.119676970662875,0.119677153114697,0.119323100288406,1.21347005733795,1.68260378233642,1.21349180187725,1.68262624208686,1.21418858599031,1.68193513912086
6,28,0.0469717069561843,0.0469717069561843,0.0469717069561843,1.44803743734347,1.44806751230832,1.44806168797098,0.119676986432733,0.119677187704484,0.119242041459744,1.21347054393531,1.68260433075163,1.21350022440753,1.68263480020911,1.21434728670988,1.68177608923207
6,29,0.0448367703817977,0.0448367703817977,0.0448367703817977,1.4480375412396,1.44806445840315,1.44806168177387,0.119676959198492,0.119677175711838,0.119234378911747,1.21347070121055,1.68260438126864,1.21349719400795,1.68263172279835,1.21436229910684,1.68176106444089
6,30,0.042798869969646,0.042798869969646,0.042798869969646,1.44803537407295,1.44806751230832,1.44806166932005,0.11967690661057,0.119677187704484,0.119235622581762,1.21346863711623,1.68260211102966,1.21350022440753,1.68263480020911,1.21435984905979,1.6817634895803
6,31,0.0408535952763961,0.0408535952763961,0.0408535952763961,1.44803523240804,1.44806751230832,1.44806160557565,0.119676910396736,0.119677187704484,0.119176068091227,1.21346848803044,1.68260197678564,1.21350022440753,1.68263480020911,1.21447651211684,1.68164669903445
6,32,0.0389967363201711,0.0389967363201711,0.0389967363201711,1.44803662964692,1.44806751230832,1.44806160541203,0.119676932391551,0.119677187704484,0.119178541549778,1.21346984215948,1.68260341713436,1.21350022440753,1.68263480020911,1.21447166397447,1.6816515468496
6,33,0.0372242744692678,0.0372242744692678,0.0372242744692678,1.44803691492858,1.44806751230832,1.44806160467797,0.119676939704588,0.119677187704484,0.11917702118115,1.21347011310759,1.68260371674957,1.21350022440753,1.68263480020911,1.21447464316292,1.68164856619303
6,34,0.0355323737449961,0.0355323737449961,0.0355323737449961,1.44803812654335,1.44806751230832,1.44806159588315,0.119677060346109,0.119677187704484,0.119203121816063,1.21347108826498,1.68260516482172,1.21350022440753,1.68263480020911,1.21442347712366,1.68169971464263
6,35,0.0339173725198175,0.0339173725198175,0.0339173725198175,1.44803901543396,1.44806445840315,1.44806159450481,0.119677108584962,0.119677175711838,0.119205376978722,1.21347188260743,1.68260614826048,1.21349719400795,1.68263172279835,1.21441905562652,1.68170413338311
7,1,0.225118532627658,0.225118532627658,0.225118532627658,1.73500115735591,1.7350055232879,1.73502519532749,0.121525034940258,0.121525045999304,0.121070593076587,1.49681208887301,1.97319022583882,1.49681643312926,1.97319461344654,1.49772683289738,1.9723235577576
7,2,0.214886547885708,0.214886547885708,0.214886547885708,1.73500479125525,1.73500522206429,1.73587192482605,0.121525050901438,0.121525054098902,0.121111906922385,1.49681569148843,1.97319389102207,1.49681611603044,1.97319432809814,1.49849258725818,1.97325126239393
7,3,0.205119622641692,0.205119622641692,0.205119622641692,1.73500525559026,1.73500562501181,1.73587192482605,0.121525048238564,0.1215250529244,0.121111984708822,1.49681616104268,1.97319435013785,1.49681652127999,1.97319472874364,1.49849243479676,1.97325141485534
7,4,0.195796619223685,0.195796619223685,0.195796619223685,1.73500427190432,1.73500577772214,1.73587249550348,0.121524984410198,0.121525058704682,0.121316928376432,1.49681530246033,1.97319324134831,1.49681666266096,1.97319489278331,1.49809131588568,1.97365367512129
7,5,0.186897360699573,0.186897360699573,0.186897360699573,1.73500397245714,1.73500686879978,1.73587249553147,0.121524996050128,0.121525069564181,0.121301682280144,1.49681498019889,1.97319296471539,1.49681773245399,1.97319600514557,1.49812119826239,1.97362379280055
7,6,0.178402587209947,0.178402587209947,0.178402587209947,1.73500548791768,1.73500715747499,1.7358724959783,0.121525011835224,0.121525080802509,0.121298040129158,1.49681646472064,1.97319451111472,1.49681799910207,1.9731963158479,1.49812833732516,1.97361665463145
7,7,0.170293914285734,0.170293914285734,0.170293914285734,1.73500574555903,1.73500761961768,1.73587249721276,0.121525012716203,0.121525079668008,0.121320704293101,1.49681672063527,1.97319477048279,1.49681846346839,1.97319677576698,1.49808391679829,1.97366107762724
7,8,0.16255379306035,0.16255379306035,0.16255379306035,1.73501231254663,1.73501298045747,1.73587249763683,0.121525069071086,0.1215251266611,0.12133771992208,1.4968231771673,1.97320144792596,1.49682373220171,1.97320222871323,1.49805056658955,1.97369442868411
7,9,0.155165472290284,0.155165472290284,0.155165472290284,1.73501159854659,1.73501298045747,1.73587250079645,0.121525070581044,0.1215251266611,0.121385936346185,1.49682246020774,1.97320073688543,1.49682373220171,1.97320222871323,1.49795606555793,1.97378893603497
7,10,0.148112962101895,0.148112962101895,0.148112962101895,1.73501202751996,1.7350130299181,1.73587250092897,0.12152505973057,0.121525122324154,0.121377013472288,1.49682291044804,1.97320114459188,1.49682379016276,1.97320226967344,1.49797355452329,1.97377144733466
7,11,0.141380999385977,0.141380999385977,0.141380999385977,1.7350119660252,1.73501304422267,1.73587249689684,0.121525060014511,0.121525122766883,0.12145657324836,1.49682284839675,1.97320108365364,1.49682380359958,1.97320228484576,1.49781761333005,1.97392738046363
7,12,0.134955014765192,0.134955014765192,0.134955014765192,1.73501195117858,1.73501292091677,1.73587250908078,0.121525062255416,0.121525115370818,0.121445508079235,1.49682282915797,1.9732010731992,1.49682369478996,1.97320214704357,1.49783931324548,1.97390570491608
7,13,0.128821101062889,0.128821101062889,0.128821101062889,1.7350119649851,1.73502364198972,1.73587250934671,0.121525063304703,0.121525056845873,0.121444156475749,1.49682284090788,1.97320108906232,1.49683453057181,1.97321275340763,1.49784196265424,1.97390305603917
7,14,0.122965983205059,0.122965983205059,0.122965983205059,1.73501230713,1.73502364198972,1.73587251369393,0.121525077222146,0.121525056845873,0.12146801225385,1.49682315577459,1.9732014584854,1.49683453057181,1.97321275340763,1.49779520967638,1.97394981771147
7,15,0.117376989490294,0.117376989490294,0.117376989490294,1.73501233750768,1.7350281526121,1.73587251562585,0.121525077822821,0.121525055160224,0.121460115494711,1.49682318497495,1.97320149004041,1.49683904449806,1.97321726072614,1.49781068925622,1.97393434199548
7,16,0.112042024165572,0.112042024165572,0.112042024165572,1.7350118621988,1.73502364198972,1.7358725230262,0.121525086617648,0.121525056845873,0.121428988260826,1.49682269242821,1.97320103196939,1.49683453057181,1.97321275340763,1.49787170603498,1.97387334001742
7,17,0.106949541248515,0.106949541248515,0.106949541248515,1.73501060520942,1.73501374054741,1.73587253942804,0.121525000262757,0.121525073489003,0.121442554547816,1.49682160469442,1.97319960572443,1.49682459650896,1.97320288458586,1.49784513251432,1.97389994634176
7,18,0.102088519539461,0.102088519539461,0.102088519539461,1.73500920549628,1.73501315660002,1.73587255456334,0.121524973558,0.121525071926971,0.12146137326231,1.4968202573226,1.97319815366996,1.49682401562316,1.97320229757688,1.49780826296921,1.97393684615747
7,19,0.097448438769284,0.097448438769284,0.097448438769284,1.73501249094578,1.73501315660002,1.73587255607889,0.121524982360534,0.121525071926971,0.121466998390213,1.49682352551913,1.97320145637242,1.49682401562316,1.97320229757688,1.49779723923407,1.97394787292371
7,20,0.0930192568313253,0.0930192568313253,0.0930192568313253,1.73501288908827,1.7350143105824,1.73587260329388,0.12152502149337,0.121525073094604,0.121444235614738,1.49682384696126,1.97320193121527,1.49682516731697,1.97320345384782,1.497841901489,1.97390330509877
7,21,0.0887913880481723,0.0887913880481723,0.0887913880481723,1.73501215171067,1.73501341858809,1.73587260431227,0.121525025211351,0.121525076573337,0.121416565863503,1.49682310229642,1.97320120112491,1.49682426850435,1.97320256867183,1.4978961352198,1.97384907340473
7,22,0.0847556824262449,0.0847556824262449,0.0847556824262449,1.73501229241901,1.7350143105824,1.73587260689726,0.121525026384109,0.121525073094604,0.121407131516203,1.49682324070616,1.97320134413187,1.49682516731697,1.97320345384782,1.4979146291255,1.97383058466902
7,23,0.0809034058532926,0.0809034058532926,0.0809034058532926,1.73501251087319,1.7350138433274,1.73587260759751,0.121525027161854,0.121525074907942,0.121387945789867,1.49682345763595,1.97320156411042,1.49682469650783,1.97320299014697,1.49795223384937,1.97379298134564
7,24,0.0772262211959465,0.0772262211959465,0.0772262211959465,1.73501408772843,1.7350143105824,1.73587260791884,0.121525059040661,0.121525073094604,0.121388779653078,1.49682497200873,1.97320320344812,1.49682516731697,1.97320345384782,1.4979505997988,1.97379461603887
